Application withdrawn by applicant,0261,2979
Application withdrawn by applicant,1394,15
Loan originated,1454,163
File closed for incompleteness,586,7
Application approved but not accepted,7162,1
File closed for incompleteness,1121,2
Application denied by financial institution,4643,3
Application approved but not accepted,3321,2
Application denied by financial institution,3138,1
Application withdrawn by applicant,2042,4
Application approved but not accepted,0995,41
Loan originated,1557,121
Loan originated,4198,1
File closed for incompleteness,1789,5
Application denied by financial institution,3089,4
Application denied by financial institution,3819,3
File closed for incompleteness,614,8
Application denied by financial institution,2862,2
Loan purchased by the institution,1566,2
Loan originated,7909,1
Application approved but not accepted,0819,61
Loan originated,5295,4
Loan purchased by the institution,3759,1
Application approved but not accepted,8922,1
File closed for incompleteness,511,4
Application approved but not accepted,0716,88
Loan originated,1911,6
File closed for incompleteness,790,8
Application approved but not accepted,620,13
Application withdrawn by applicant,211,1069
Preapproval request approved but not accepted,505,3
Application withdrawn by applicant,314,251
Application withdrawn by applicant,20833,4
Application approved but not accepted,6132,1
Loan originated,0424,5261
Application approved but not accepted,247,159
Loan originated,2035,6
Loan originated,4162,4
Loan originated,2308,40
Application withdrawn by applicant,1218,45
Loan originated,9866,2
Loan purchased by the institution,15,700
Loan originated,7806,2
Loan originated,4368,5
Application approved but not accepted,2673,2
Application denied by financial institution,8205,1
Loan purchased by the institution,1360,1
Application withdrawn by applicant,490,137
Application approved but not accepted,199,342
Application withdrawn by applicant,1291,27
File closed for incompleteness,204,348
Loan originated,320,2153
Application denied by financial institution,396,198
Application approved but not accepted,1849,4
Application denied by financial institution,70000,1
Preapproval request denied by financial institution,205,45
Application denied by financial institution,4849,1
Loan originated,9660,1
Loan originated,1108,27
Preapproval request approved but not accepted,696,1
Application denied by financial institution,392,107
Application withdrawn by applicant,696,51
Application denied by financial institution,1029,79
Loan originated,3338,12
Preapproval request approved but not accepted,1330,1
Loan purchased by the institution,1875,8
Loan originated,4265,14
Application approved but not accepted,5308,1
Loan originated,0527,2737
Preapproval request approved but not accepted,0699,8
Preapproval request denied by financial institution,0931,3
Application withdrawn by applicant,1111,2
Application denied by financial institution,7557,1
Loan originated,526,266
Preapproval request approved but not accepted,681,2
Application denied by financial institution,3716,4
File closed for incompleteness,4394,3
Loan purchased by the institution,2729,2
Loan originated,3132,17
Application approved but not accepted,2776,2
Loan purchased by the institution,287,296
File closed for incompleteness,2437,2
Loan originated,2205,46
Application denied by financial institution,319,167
Application withdrawn by applicant,417,97
Preapproval request approved but not accepted,1347,2
Loan originated,2381,28
Application denied by financial institution,22402,1
Preapproval request approved but not accepted,402,5
Application denied by financial institution,2284,1
Application approved but not accepted,0000062,2
Loan originated,2587,28
Application withdrawn by applicant,2244,1
Preapproval request approved but not accepted,1433,1
File closed for incompleteness,0450,1899
Application approved but not accepted,0510,511
Application denied by financial institution,117,4619
Application denied by financial institution,3510,15
Loan originated,5922,2
Preapproval request denied by financial institution,1055,2
Loan originated,2941,2
Loan originated,82642,1
File closed for incompleteness,1407,7
Application denied by financial institution,3613,5
Application denied by financial institution,0905,149
Application denied by financial institution,2387,2
Loan originated,1005,30
File closed for incompleteness,0759,32
File closed for incompleteness,5248,1
Application denied by financial institution,1935,20
Application denied by financial institution,2965,2
Preapproval request approved but not accepted,3025,2
Loan originated,3065,1
Application approved but not accepted,0892,34
Loan originated,5398,6
Preapproval request denied by financial institution,0128,1706
Application withdrawn by applicant,3905,1
Application withdrawn by applicant,2248,5
Application denied by financial institution,2911,1
Loan originated,3235,22
Application approved but not accepted,1746,9
File closed for incompleteness,6072,1
Loan originated,1351,211
Application denied by financial institution,0072,300018
Application denied by financial institution,1832,17
Application approved but not accepted,2570,2
File closed for incompleteness,1224,1
Preapproval request approved but not accepted,0111,2363
Loan purchased by the institution,4789,1
Loan purchased by the institution,5231,1
Preapproval request denied by financial institution,1158,3
File closed for incompleteness,0656,57
File closed for incompleteness,1304,10
Application withdrawn by applicant,132,3933
Application approved but not accepted,1141,2
Preapproval request approved but not accepted,0214,399
File closed for incompleteness,2334,2
Application approved but not accepted,826,2
Loan originated,6952,2
Loan originated,9763,1
Loan purchased by the institution,184,1378
Loan purchased by the institution,0742,107
Loan originated,1387,16
File closed for incompleteness,101,1488
Application approved but not accepted,2901,1
Application withdrawn by applicant,315,463
Loan purchased by the institution,3657,1
Application withdrawn by applicant,3096,2
Loan originated,4369,6
Application withdrawn by applicant,1219,37
Application approved but not accepted,975,3
Application approved but not accepted,2674,4
